Title,URL,Rating,Reviews,Duration,Instructor,MainType,Subtype
Adobe Premiere Pro CC Essential Video Editing Zero To Hero,https://www.udemy.com/course/adobe-premiere-pro-cc-essential-video-editing-zero-to-hero/,4.5,"-1,471",4.5 total hours,Stephen Koel Soren,photography-and-video,other-photography-and-video
Street Photography: How I approach people on the streets...,https://www.udemy.com/course/streetphotography/,4.2,"-1,416",9.5 total hours,Thomas Leuthard,photography-and-video,other-photography-and-video
Final Cut Pro X Tutorial,https://www.udemy.com/course/izzy-final-cut-pro-x-tutorial-10-4-3/,4.7,"-1,376",3.5 total hours,Izzy Hyman,photography-and-video,other-photography-and-video
Phantom & Mavic Filmschool 1- master autopilot with Litchi,https://www.udemy.com/course/phantom-filmschool/,4.8,"-1,292",6 total hours,Laurence Seberini,photography-and-video,other-photography-and-video
Complete Graphics Design and Video Editing Masterclass,https://www.udemy.com/course/complete-graphics-design-and-video-editing-masterclass/,4.5,"-1,275",16 total hours,Stephen Koel Soren,photography-and-video,other-photography-and-video
iPhone Photography Crash Course,https://www.udemy.com/course/iphone-photography-crash-course/,4.5,"-1,269",5 total hours,John Piteo,photography-and-video,other-photography-and-video
The Art of Black and White Photography,https://www.udemy.com/course/the-art-of-black-and-white-photography/,4.6,"-1,051",6.5 total hours,David J. Nightingale,photography-and-video,other-photography-and-video
How to be a Professional Outdoor and Nature Photographer,https://www.udemy.com/course/how-to-be-a-professional-outdoor-and-nature-photographer/,4.5,"-1,026",15.5 total hours,Charlie Borland,photography-and-video,other-photography-and-video
Ultimate Guide to Landscape and Nature Photography,https://www.udemy.com/course/ultimate-guide-to-landscape-and-nature-photography/,4.6,-915,12.5 total hours,Charlie Borland,photography-and-video,other-photography-and-video
vMix Master Class - Video Production & Live Streaming,https://www.udemy.com/course/vmix-live-streaming/,4.5,-910,5 total hours,Paul Richards,photography-and-video,other-photography-and-video
Documentary Filmmaking Masterclass,https://www.udemy.com/course/documentary-filmmaking-masterclass/,4.1,-826,5 total hours,Jonny Von Wallström,photography-and-video,other-photography-and-video
Become a master drone pilot in 2 weeks and start a business,https://www.udemy.com/course/how-to-start-your-own-aerial-filming-business/,4.3,-667,13 total hours,Umair Vanthaliwala,photography-and-video,other-photography-and-video
Adobe Lightroom CC: Landscape Photography Master Class,https://www.udemy.com/course/lightroom-cc-masterclass-landscape-photography-workflow/,4.4,-637,3.5 total hours,Fabian Rosshirt,photography-and-video,other-photography-and-video
Confidence on Zoom: Tips and Tools to Look Like a Pro,https://www.udemy.com/course/confidence-on-zoom-tips-and-tools-to-look-like-a-pro/,4.7,-627,3 total hours,Alexa Fischer,photography-and-video,other-photography-and-video
Complete Fitness Trainer Certification: Beginner To Advanced,https://www.udemy.com/course/complete-fitness-trainer-certification-beginner-to-advanced/,4.5,"-11,474",3 total hours,Felix Harder,health-and-fitness,fitness
Pilates Teacher Training & CPD Certification,https://www.udemy.com/course/pilates-teacher-training-course/,4.7,"-5,197",13 total hours,Josie McKenlay,health-and-fitness,fitness
Become a SuperHuman: Naturally & Safely Boost Testosterone,https://www.udemy.com/course/become-a-superhuman-naturally-safely-boost-testosterone/,4.3,"-4,820",2.5 total hours,"Jonathan Levi, SuperHuman Academy®",health-and-fitness,fitness
Internationally Accredited Certificate in Fitness,https://www.udemy.com/course/internationally-accredited-diploma-certificate-in-fitness/,4.6,"-4,040",8.5 total hours,"Akash Sehrawat, Fabulous Body, Teaching Assistant",health-and-fitness,fitness
Fitness Trainer Certification: Gym Workouts & Bodybuilding,https://www.udemy.com/course/fitness-trainer-certification-gym-workouts-bodybuilding/,4.7,"-2,365",3.5 total hours,Felix Harder,health-and-fitness,fitness
Ultimate Body Transformation,https://www.udemy.com/course/ultimate-body-transformation/,4.6,"-2,175",11 total hours,Brad Newton,health-and-fitness,fitness
Science-Based Bodyweight Workout: Build Muscle Without A Gym,https://www.udemy.com/course/build-muscle-without-a-gym-science-based-bodyweight-workout/,4.7,"-1,645",2 total hours,Felix Harder,health-and-fitness,fitness
Learn Pilates: Classical Mat - Beginner to Advanced,https://www.udemy.com/course/pilates-a-new-body-in-30-sessions/,4.8,"-1,493",12 total hours,Josie McKenlay,health-and-fitness,fitness
Lower Back Pain: Relaxation and Therapeutic Exercise,https://www.udemy.com/course/lower-back-pain-relaxation-and-therapeutic-exercise/,4.3,"-1,408",1 total hour,"Matty Tee, Corwin Perdomo",health-and-fitness,fitness
Fitness For Beginners,https://www.udemy.com/course/fitness-for-beginners/,4.5,"-1,253",4.5 total hours,Jonathan Chant,health-and-fitness,fitness
Basic Anatomy for Pilates Instructors,https://www.udemy.com/course/basic-anatomy-for-pilates-instructors/,4.6,"-1,071",2.5 total hours,Holly Furgason,health-and-fitness,fitness
Exercise Physiology,https://www.udemy.com/course/exercisephysiology/,4.5,-986,3 total hours,"JJ Mayo, PhD, RDN, CSCS",health-and-fitness,fitness
"Science-Based Workout: Build Muscle, Lose Fat & Get Fit",https://www.udemy.com/course/science-based-workout-proven-steps-to-gain-muscle-get-fit/,4.6,-940,2.5 total hours,Felix Harder,health-and-fitness,fitness
How to Gain MUSCLE with Calisthenics + Training Program,https://www.udemy.com/course/how-to-gain-muscle-with-calisthenics-101-buff-academy/,3.9,-821,1 total hour,Vadym Cavalera,health-and-fitness,fitness
Barre 31 Day Challenge & Teacher Training - CPD Certified,https://www.udemy.com/course/barre-belle-31-day-barre-workout-challenge/,4.6,-789,16.5 total hours,Josie McKenlay,health-and-fitness,fitness
Complete Stretching: 30+ Exercises For Flexibility & Posture,https://www.udemy.com/course/complete-stretching-30-exercises-for-flexibility-posture/,4.7,-769,1 total hour,Felix Harder,health-and-fitness,fitness
Internationally Accredited Certificate in Nutrition,https://www.udemy.com/course/internationally-accredited-diploma-certificate-in-nutrition/,4.5,"-12,076",5 total hours,"Akash Sehrawat, Fabulous Body, Teaching Assistant",health-and-fitness,nutrition
Diet And Nutrition Coach Certification: Beginner To Advanced,https://www.udemy.com/course/diet-nutrition-coach-certification-beginner-to-advanced/,4.6,"-9,328",5 total hours,Felix Harder,health-and-fitness,nutrition
Nutrition Masterclass: Build Your Perfect Diet & Meal Plan,https://www.udemy.com/course/nutrition-masterclass-build-your-perfect-diet-meal-plan/,4.5,"-8,038",4 total hours,Felix Harder,health-and-fitness,nutrition
Health and Nutrition Life Coach Certification (Accredited),https://www.udemy.com/course/health-and-nutrition-life-coach-certification/,4.3,"-5,685",10.5 total hours,"Joeel & Natalie of Transformation Services, Sanda Kruger, Transformation Services",health-and-fitness,nutrition
"Eat Real Food: How to Eat a Whole Food, Plant-Based Diet",https://www.udemy.com/course/whole-food-plant-based-diet/,4.5,"-4,845",4 total hours,Evita Ochel,health-and-fitness,nutrition
Health Masterclass: How To Transform Your Health & Life,https://www.udemy.com/course/health-masterclass-how-to-transform-your-health-life/,4.4,"-3,666",1 total hour,"Brandon Hakim, Insider School",health-and-fitness,nutrition
Internationally Accredited Certificate In Sports Nutrition,https://www.udemy.com/course/internationally-accredited-diploma-in-sports-nutrition/,4.5,"-2,580",3.5 total hours,"Akash Sehrawat, Fabulous Body, Teaching Assistant",health-and-fitness,nutrition
Weight Loss And Nutrition: Lose Fat & Get Your Dream Body,https://www.udemy.com/course/weight-loss-masterclass-lose-fat-get-your-dream-body-now/,4.7,"-2,466",2.5 total hours,Felix Harder,health-and-fitness,nutrition
Internationally Accredited Certificate In Diet Planning,https://www.udemy.com/course/diet-plan-mastery/,4.5,"-2,410",4 total hours,"Akash Sehrawat, Fabulous Body, Teaching Assistant",health-and-fitness,nutrition
Ketogenic Diet: Keto Nutrition Health Coach Certification,https://www.udemy.com/course/ketogenic-diet-ketosis-nutrition-health-coach-certification/,4.4,"-2,340",9 total hours,"Sanda Kruger, Joeel & Natalie of Transformation Services, Transformation Services",health-and-fitness,nutrition
Vegan Nutrition Health Coach Certification,https://www.udemy.com/course/vegan-cooking-and-nutrition-health-coach-certification/,4.4,"-2,224",7 total hours,"Sanda Kruger, Stephanie Harter",health-and-fitness,nutrition
Cook Real Food: How to Make Simple Plant-Based Meals,https://www.udemy.com/course/cook-real-food/,4.7,"-1,999",7 total hours,Evita Ochel,health-and-fitness,nutrition
Nutrition Certification: Advanced Diet & Meal Planning,https://www.udemy.com/course/nutrition-certification-advanced-diet-meal-planning/,4.5,"-1,852",5 total hours,Felix Harder,health-and-fitness,nutrition
Internationally Accredited Certificate in Gut Health,https://www.udemy.com/course/diploma-in-gut-health/,4.5,"-1,590",4 total hours,"Akash Sehrawat, Fabulous Body, Teaching Assistant",health-and-fitness,nutrition
Internationally Accredited Certificate in Weight Loss,https://www.udemy.com/course/internationally-accredited-diploma-in-weight-loss/,4.4,"-1,492",9.5 total hours,"Akash Sehrawat, Fabulous Body, Teaching Assistant",health-and-fitness,nutrition
Crash Course 2 Keto - Ketosis Made Simple,https://www.udemy.com/course/crashcourse2keto/,4.7,"-1,368",2 total hours,Dr. Brady Salcido,health-and-fitness,nutrition
Herbalism :: Introduction & Medicine Making Certificate,https://www.udemy.com/course/herbalism-medicine-making/,4.7,"-14,348",4 total hours,Elizabeth Heck,health-and-fitness,general-health
"The No. 1 Breathwork & Meditation course | ""Breath is Life""",https://www.udemy.com/course/breathing/,4.6,"-11,740",18.5 total hours,Michaël Bijker,health-and-fitness,general-health
"Sit Less, Move More - Promote Posture, Flexibility In Office",https://www.udemy.com/course/sit-less-move-more-office-desk-exercise-to-improve-posture/,4.5,"-9,972",2.5 total hours,Dr. Paula Moore,health-and-fitness,general-health
Spa Relaxation Massage Masterclass Certificate Course,https://www.udemy.com/course/award-winning-isla-verde-spa-relaxation-massage-masterclass/,4.7,"-6,385",5.5 total hours,Mark Perren-Jones,health-and-fitness,general-health
Aromatherapy- Using Essential Oils For Natural Living (5 CE),https://www.udemy.com/course/aromatherapy-how-to-use-essential-oils-in-your-everyday-life/,4.8,"-6,077",6 total hours,Mark Perren-Jones,health-and-fitness,general-health
The Posture Academy - Ergonomics in Office & Healthcare (1),https://www.udemy.com/course/the-posture-academy-ergonomics-for-healthcare-workers/,4.4,"-5,966",4 total hours,"Olivier Girard (MSc, MBA), Oliver Yeh, MD",health-and-fitness,general-health
Manual Lymphatic Drainage Masterclass (6CEU),https://www.udemy.com/course/manual-lymphatic-drainage-massage/,4.7,"-5,803",6 total hours,Mark Perren-Jones,health-and-fitness,general-health
Acupressure Massage For Pain Relief Certificate Course(5CEU),https://www.udemy.com/course/the-acupressure-masterclass-for-maximal-pain-relief/,4.7,"-4,615",5 total hours,Mark Perren-Jones,health-and-fitness,general-health
Accredited Aromatherapy Diploma 1 - Aromatherapy for All,https://www.udemy.com/course/certified-aromatherapy-diploma-course-level-1/,4.6,"-3,811",4 total hours,The Academy .GLOBAL,health-and-fitness,general-health
Health Coaching Certification Holistic Health Coach Training,https://www.udemy.com/course/holistic-health-and-wellness-coaching-certificate/,4.4,"-3,702",24 total hours,"Holistic Coach Academy, Louise Anne Maurice Coaching Training",health-and-fitness,general-health
Professional Cupping Therapy Massage Certificate Course 4 CE,https://www.udemy.com/course/clinical-cupping-therapy-massage-for-pain-and-no-red-marks/,4.7,"-2,976",3.5 total hours,Mark Perren-Jones,health-and-fitness,general-health
Yoni/Vaginal Steam Training Certification E Course,https://www.udemy.com/course/yoni-vaginalsteam-training-certification/,4.3,"-2,833",1 total hour,Misty Cassady,health-and-fitness,general-health
Gua Sha- Tool Assisted Technique Certificate Course (3 CEU),https://www.udemy.com/course/gua-sha-an-ancient-tool-assisted-massage-technique-for-pain/,4.7,"-2,654",3 total hours,Mark Perren-Jones,health-and-fitness,general-health
Fully Accredited Certificate in Natural Medicine & Herbalism,https://www.udemy.com/course/fully-accredited-certificate-in-natural-medicine/,4.7,"-2,577",1 total hour,Dr Paul Greham,health-and-fitness,general-health
Restoring Deep Sleep to Enhance your Health,https://www.udemy.com/course/restoring-deep-sleep-to-enhance-your-health/,4.2,"-2,533",1.5 total hours,Dr. John Bergman D.C.,health-and-fitness,general-health
"Office Health A-Z™- Posture, Ergonomics, Vision, Food & More",https://www.udemy.com/course/health-for-analysts-a-z/,4.5,"-2,486",4.5 total hours,"Kirill Eremenko, Hadelin de Ponteves, SuperDataScience Team, Jan Kalus, Ligency Team",health-and-fitness,general-health
Elevate Your Tennis Game: Learn from Champion Andre Agassi,https://www.udemy.com/course/andreagassi/,4.5,"-5,950",1 total hour,Andre Agassi,health-and-fitness,sports
"Total Immersion Swimming: Swim Better, Easier, Faster!",https://www.udemy.com/course/total-immersion-swimming-official-course-swim-better-easier-faster/,4.7,"-1,121",1.5 total hours,Expert Academy,health-and-fitness,sports
Fully Accredited Professional Sports Psychology Diploma,https://www.udemy.com/course/fully-accredited-professional-sports-psychology-diploma/,4.2,"-1,004",1.5 total hours,Dr Karen E Wells,health-and-fitness,sports
The Perfect Golf Swing - Timeless Golf Instruction,https://www.udemy.com/course/the-perfect-golf-swing/,4.5,-977,1.5 total hours,Jim McLellan,health-and-fitness,sports
Sports Massage: The Technique Masterclass (2 CEU),https://www.udemy.com/course/sports-massage-the-technique-masterclass/,4.6,-952,2 total hours,Michael Eric Everson,health-and-fitness,sports
Sports Management: The Essentials Course,https://www.udemy.com/course/sports-management-the-essentials-course/,4.6,-720,4.5 total hours,The Sports Executive Path,health-and-fitness,sports
